,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DB1,DBK,DPW,DTE,EOAN,FRE,HEI,HEN3,HNR1,IFX,MBG,MRK,MTX,MUV2,PAH3,QIA,RHM,RWE,SAP,SIE,SRT3,SY1,VOW3
35,0.019378861412405968,0.02178337052464485,0.02062651328742504,0.02031059004366398,0.018704483285546303,0.01407548040151596,0.0240236334502697,0.01972777023911476,0.028750797733664513,0.025464164093136787,0.015686681494116783,0.024564772844314575,0.014410831965506077,0.013669118285179138,0.014780204743146896,0.012487970292568207,0.027787061408162117,0.015010110102593899,0.0200179535895586,0.02313506230711937,0.020842088386416435,0.0168495811522007,0.018212176859378815,0.016938623040914536,0.02911447174847126,0.012394637800753117,0.025112949311733246,0.021203475072979927,0.01587073877453804,0.016400713473558426,0.02383784018456936,0.019929062575101852,0.0243368037045002
36,0.021251244470477104,0.02314574643969536,0.024084322154521942,0.024056117981672287,0.020155616104602814,0.015996992588043213,0.027624517679214478,0.022144723683595657,0.03956039994955063,0.025330115109682083,0.01500279363244772,0.0290625412017107,0.01423729583621025,0.014126012101769447,0.015556639060378075,0.012597127817571163,0.033135414123535156,0.016021406278014183,0.02454408071935177,0.023714425042271614,0.021799476817250252,0.018555451184511185,0.02001584880053997,0.019422326236963272,0.0335659384727478,0.01226886734366417,0.027672359719872475,0.027585221454501152,0.017582593485713005,0.018786048516631126,0.023487968370318413,0.02221027761697769,0.028598377481102943
37,0.014776183292269707,0.016070757061243057,0.017907826229929924,0.017895961180329323,0.01519510243088007,0.011263040825724602,0.01928899809718132,0.015431849285960197,0.0281631238758564,0.01804840750992298,0.011591998860239983,0.019680451601743698,0.01062348298728466,0.010357731953263283,0.011674627661705017,0.009825041517615318,0.022400029003620148,0.012574375607073307,0.016697334125638008,0.016937173902988434,0.01566428132355213,0.01269418466836214,0.014146975241601467,0.014305529184639454,0.024661023169755936,0.009473114274442196,0.018555637449026108,0.01859343983232975,0.01131246704608202,0.014057922177016735,0.016923097893595695,0.01579449139535427,0.02024839073419571
38,0.02331056445837021,0.03023591637611389,0.028502080589532852,0.028551990166306496,0.022841716185212135,0.017360467463731766,0.032152771949768066,0.02379581332206726,0.04756513237953186,0.029163742437958717,0.01852966845035553,0.041172705590724945,0.018358515575528145,0.017801493406295776,0.02020430937409401,0.015051491558551788,0.03768601641058922,0.01939738728106022,0.02839120849967003,0.03344103321433067,0.026178382337093353,0.023494187742471695,0.02386985532939434,0.022415701299905777,0.03630591183900833,0.015608523972332478,0.034489456564188004,0.03413998708128929,0.023791979998350143,0.021511059254407883,0.02884841337800026,0.023065723478794098,0.03474976122379303
39,0.02130400761961937,0.030362438410520554,0.027571458369493484,0.026991968974471092,0.021710628643631935,0.01583334058523178,0.030872607603669167,0.02283233031630516,0.04453335329890251,0.02681542932987213,0.017339834943413734,0.038458503782749176,0.017734376713633537,0.01738172210752964,0.01983598805963993,0.015252393670380116,0.03640899807214737,0.018933013081550598,0.026973724365234375,0.03220497816801071,0.024828054010868073,0.0219680555164814,0.022718310356140137,0.021681955084204674,0.03469986096024513,0.014919216744601727,0.032461971044540405,0.03314455971121788,0.022072289139032364,0.020152291283011436,0.030172213912010193,0.021533288061618805,0.033388081938028336
40,0.011983375065028667,0.01653178595006466,0.015152067877352238,0.014987202361226082,0.012211521156132221,0.008355667814612389,0.017606375738978386,0.012293067760765553,0.02228604629635811,0.014774514362215996,0.009672370739281178,0.02053496427834034,0.010004500858485699,0.008782757446169853,0.010218540206551552,0.009179682470858097,0.019625568762421608,0.010824199765920639,0.015227117575705051,0.016953013837337494,0.01377064734697342,0.011983383446931839,0.012566990219056606,0.012189898639917374,0.017877697944641113,0.008172014728188515,0.016766291111707687,0.017661472782492638,0.011102132499217987,0.010811476036906242,0.017417311668395996,0.011482025496661663,0.018491750583052635
41,0.009781481698155403,0.017161887139081955,0.014767225831747055,0.014493758790194988,0.010774221271276474,0.007634676061570644,0.016805149614810944,0.01282971166074276,0.0218706876039505,0.009191731922328472,0.00678931875154376,0.022367946803569794,0.00856582261621952,0.007351844571530819,0.008055377751588821,0.007734938059002161,0.023180410265922546,0.010731779038906097,0.0151845533400774,0.015276835300028324,0.010442481376230717,0.011080005206167698,0.011613419279456139,0.011930892243981361,0.018834153190255165,0.006970304064452648,0.01727314293384552,0.020618073642253876,0.012778536416590214,0.009681502357125282,0.018615299835801125,0.010188736021518707,0.01789085753262043
42,0.01072346419095993,0.016772374510765076,0.014313063584268093,0.013738845475018024,0.0113894147798419,0.007966779172420502,0.016027463600039482,0.012878564186394215,0.022432610392570496,0.013177218846976757,0.00946789514273405,0.02063627727329731,0.009716982953250408,0.00852420274168253,0.01034153625369072,0.008486023172736168,0.02178267389535904,0.010867361910641193,0.014173059724271297,0.01622088998556137,0.011854451149702072,0.01167224533855915,0.011545008979737759,0.011491646990180016,0.019618047401309013,0.008458484895527363,0.017386790364980698,0.018043644726276398,0.012007222510874271,0.009895377792418003,0.018743472173810005,0.01200378779321909,0.017480093985795975
43,0.017407678067684174,0.022418007254600525,0.022731369361281395,0.02255634218454361,0.018270868808031082,0.013044241815805435,0.02653966285288334,0.01930936798453331,0.032960496842861176,0.02000819332897663,0.01640252396464348,0.03146664798259735,0.014416487887501717,0.014384809881448746,0.015303384512662888,0.013162915594875813,0.031614188104867935,0.01709960773587227,0.020312974229454994,0.024624871090054512,0.02015894651412964,0.01661493629217148,0.0195002518594265,0.01808297447860241,0.03167170286178589,0.012490566819906235,0.029835479333996773,0.024423783645033836,0.018099596723914146,0.016111154109239578,0.025846319273114204,0.015503869391977787,0.02681000716984272
44,0.010099501349031925,0.012630331330001354,0.01275698747485876,0.013198311440646648,0.010658868588507175,0.007528665009886026,0.014103625901043415,0.010911110788583755,0.016412967815995216,0.011157650500535965,0.008719675242900848,0.01631655916571617,0.008217939175665379,0.007445508148521185,0.007770257536321878,0.007910313084721565,0.017113683745265007,0.010209150612354279,0.011307178996503353,0.013434684835374355,0.010597333312034607,0.010003930889070034,0.011614124290645123,0.010485661216080189,0.01698416844010353,0.006431471556425095,0.01657870039343834,0.012230461463332176,0.009893285110592842,0.009214569814503193,0.015065042302012444,0.009108679369091988,0.015368829481303692
