,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DB1,DBK,DPW,DTE,EOAN,FRE,HEI,HEN3,HNR1,IFX,MBG,MRK,MTX,MUV2,PAH3,QIA,RHM,RWE,SAP,SIE,SRT3,SY1,VOW3
2425,0.00233621709048748,0.0026358210016041994,0.0012869441416114569,0.0012489284854382277,0.0003611761494539678,0.0006617113831453025,0.0009876454714685678,0.003637458896264434,0.0020168237388134003,0.0014126989990472794,0.001132054952904582,0.002399141900241375,0.0021318341605365276,0.0009371847263537347,0.0008206662605516613,0.00039364080294035375,0.0011427589925006032,0.00043722608825191855,0.0014314304571598768,0.0025681983679533005,0.0016837762668728828,0.00213181646540761,0.0018633801955729723,0.0017458726651966572,0.0021563039626926184,0.0012663109228014946,0.0010996352648362517,0.0012039938010275364,0.0015999332536011934,0.0013425687793642282,0.003944321535527706,0.00161231798119843,0.0018776040524244308
2426,0.0027892778161913157,0.002237183740362525,0.0009324477287009358,0.0011819300707429647,0.0005080885021016002,0.0004988334840163589,0.0005889093736186624,0.0035609400365501642,0.0018642994109541178,0.0008233982371166348,0.0009508037474006414,0.001991542987525463,0.0018849029438570142,0.0008483717683702707,0.0005991777870804071,0.00017240022134501487,0.0008274712599813938,0.0002367507986491546,0.0011567736510187387,0.002386786974966526,0.0011068558087572455,0.0018573268316686153,0.0014605870237573981,0.0013618797529488802,0.0016668171156197786,0.0011677085421979427,0.0008325149537995458,0.001016872120089829,0.001555221970193088,0.0011175470426678658,0.0036891906056553125,0.002067895606160164,0.001358518609777093
2427,0.004235900938510895,0.002124896040186286,0.0007656697416678071,0.0015877715777605772,0.0007067363476380706,0.00034466799115762115,0.00045760534703731537,0.003991235513240099,0.0019970464054495096,0.0020431221928447485,0.0008398593636229634,0.002051586750894785,0.0019972932059317827,0.0013997791102156043,0.0004963584942743182,6.188161205500364e-05,0.0007326925406232476,0.00030387871083803475,0.0008586253970861435,0.004598102532327175,0.00086993258446455,0.0021411108318716288,0.000987672246992588,0.0010692920768633485,0.0023576118983328342,0.0021012662909924984,0.00037513524875976145,0.0008156260009855032,0.0028870562091469765,0.0009473033715039492,0.00582050159573555,0.0028752130456268787,0.0013843232300132513
2428,0.0037946051452308893,0.0032032595481723547,0.001123824156820774,0.0016992011805996299,0.001085166702978313,0.0006032677483744919,0.0008827508427202702,0.003669279394671321,0.002639510901644826,0.0022128394339233637,0.0011931400513276458,0.0026890893932431936,0.0021367063745856285,0.001430612988770008,0.0007955364999361336,0.0003622353251557797,0.0011723103234544396,0.0005493180360645056,0.0012746462598443031,0.004490542691200972,0.001392059726640582,0.0022427968215197325,0.0016383548500016332,0.0015013155061751604,0.003089003497734666,0.002060148399323225,0.001096083433367312,0.0011626624036580324,0.0028526110108941793,0.0013309665955603123,0.006107853725552559,0.0023625059984624386,0.001945257536135614
2429,0.004248281009495258,0.0027873292565345764,0.0010704025626182556,0.002109136898070574,0.001181721338070929,0.0005106076132506132,0.0015147560043260455,0.004115832969546318,0.0031680590473115444,0.0017090663313865662,0.0012041126610711217,0.0025464720092713833,0.002635771408677101,0.0018490171059966087,0.0007020369521342218,0.0001700210414128378,0.0011870081070810556,0.0005305780796334147,0.001156583777628839,0.0036558674182742834,0.001309424638748169,0.0019009853713214397,0.0013516569742932916,0.0014343567891046405,0.004112515598535538,0.001705313567072153,0.0009373895591124892,0.0011449704179540277,0.0027954098768532276,0.0012847568141296506,0.007104954682290554,0.0023352447897195816,0.0019724529702216387
2430,0.00400179298594594,0.003521161386743188,0.0017663375474512577,0.00239789136685431,0.0018348052399232984,0.0009880169527605176,0.0018997795414179564,0.004835912026464939,0.0034649521112442017,0.00196840800344944,0.0018375825602561235,0.0033683048095554113,0.0029019091743975878,0.0020400830544531345,0.0012025833129882812,0.0008086887537501752,0.0018487730994820595,0.0009645698592066765,0.0019288485636934638,0.004143872763961554,0.001989721553400159,0.002276830142363906,0.002549450844526291,0.0023489962331950665,0.004288587719202042,0.0022320752032101154,0.0017504725838080049,0.0017341201892122626,0.003217075252905488,0.0019309804774820805,0.007571233902126551,0.002605501562356949,0.002611150499433279
2431,0.0035893546883016825,0.002864294685423374,0.0015837030950933695,0.0022400175221264362,0.0018190507544204593,0.0008925014408305287,0.0015442724106833339,0.004525282885879278,0.0030533429235219955,0.0016592659521847963,0.0019401764729991555,0.003171441610902548,0.002676861360669136,0.0018391592893749475,0.0010779951699078083,0.0006458826246671379,0.0017169401980936527,0.0012343565467745066,0.0017343631479889154,0.003809294430539012,0.0017350364942103624,0.0020142998546361923,0.0021471879445016384,0.00213730544783175,0.003961258567869663,0.0018889505881816149,0.0014203174505382776,0.0015792865306138992,0.002594416495412588,0.001649260870181024,0.005635448731482029,0.0022174357436597347,0.0023427139967679977
2432,0.003266703337430954,0.0035255737602710724,0.0020998448599129915,0.002589321229606867,0.002483542775735259,0.001322408439591527,0.002174240769818425,0.004982794634997845,0.0037510404363274574,0.0020650329533964396,0.0026754937134683132,0.003832225687801838,0.002944466657936573,0.0022227666340768337,0.001528509077616036,0.0012123332126066089,0.0023943777196109295,0.0017693431582301855,0.0023323933128267527,0.003888356499373913,0.00244331662543118,0.0023608356714248657,0.0031207657884806395,0.0028243837878108025,0.005009101238101721,0.0024630166590213776,0.002243222203105688,0.002215859480202198,0.0027940557338297367,0.0022123747039586306,0.006197988986968994,0.002424525562673807,0.002851541619747877
2433,0.0019108708947896957,0.0018143339548259974,0.0012725554406642914,0.001716548460535705,0.0020272089168429375,0.0006734319031238556,0.0012736101634800434,0.004436347633600235,0.002614380791783333,0.0007698308327235281,0.0018637245520949364,0.0026162946596741676,0.002032776828855276,0.0016903365030884743,0.0009090356179513037,0.0003726942231878638,0.001361063332296908,0.0012096978025510907,0.0015306216664612293,0.002679153811186552,0.0012362929992377758,0.0017084714490920305,0.001902376883663237,0.0019679153338074684,0.004376919008791447,0.0016718150582164526,0.0012121718609705567,0.001410647644661367,0.0018272115848958492,0.0014583473093807697,0.004267841577529907,0.0018563022604212165,0.0016455715522170067
2434,0.003233919618651271,0.001965524861589074,0.0015726080164313316,0.0029741469770669937,0.0033344882540404797,0.0007124727126210928,0.0017624011961743236,0.005243188701570034,0.0028759646229445934,0.0009158709435723722,0.002157889772206545,0.003154901321977377,0.004153900779783726,0.002442334545776248,0.0009279692894779146,0.0008980357670225203,0.0014312269631773233,0.0013784302864223719,0.001510850852355361,0.005023687146604061,0.0030251825228333473,0.002096717245876789,0.0019624042324721813,0.0020897702779620886,0.005929534323513508,0.0019452872220426798,0.0011949429754167795,0.0014558599796146154,0.003754804842174053,0.002979433396831155,0.004066051449626684,0.0019850158132612705,0.003676171414554119
