,ADS,AIR,ALV,BAS,BAYN,BEI,BMW,BNR,CBK,CON,DB1,DBK,DPW,DTE,EOAN,FRE,HEI,HEN3,HNR1,IFX,MBG,MRK,MTX,MUV2,PAH3,QIA,RHM,RWE,SAP,SIE,SRT3,SY1,VOW3
207,0.018498746678233147,0.0220499187707901,0.020838869735598564,0.019253818318247795,0.01681012474000454,0.012764688581228256,0.02292031981050968,0.018238022923469543,0.028567811474204063,0.0261886827647686,0.019908428192138672,0.0245517585426569,0.015611616894602776,0.015628695487976074,0.01786370575428009,0.014328495599329472,0.02504364773631096,0.01574249193072319,0.01843111589550972,0.021940965205430984,0.02176923304796219,0.015372390858829021,0.01721114106476307,0.01638425700366497,0.028935572132468224,0.013726630248129368,0.023471206426620483,0.019640879705548286,0.013713485561311245,0.01497176755219698,0.021567026153206825,0.018745575100183487,0.024575907737016678
208,0.016716592013835907,0.02280305325984955,0.018939688801765442,0.017570698633790016,0.01835865154862404,0.01317242905497551,0.020990783348679543,0.01666395738720894,0.03071080707013607,0.027635447680950165,0.020488735288381577,0.02262730710208416,0.016494667157530785,0.014299765229225159,0.016464851796627045,0.01304910983890295,0.02598254755139351,0.014344497583806515,0.01889263093471527,0.020909199491143227,0.019797436892986298,0.016460413113236427,0.015881821513175964,0.01698349602520466,0.026192741468548775,0.014835991896688938,0.02165689691901207,0.017692647874355316,0.014658140018582344,0.016101563349366188,0.020740017294883728,0.019263703376054764,0.022642655298113823
209,0.0175546333193779,0.019985754042863846,0.01723267324268818,0.01607907935976982,0.016269490122795105,0.011556224897503853,0.019254062324762344,0.015255442820489407,0.026817113161087036,0.024279434233903885,0.017823264002799988,0.020789729431271553,0.014549065381288528,0.013061236590147018,0.015139436349272728,0.011915376409888268,0.022597093135118484,0.015122838318347931,0.01647963561117649,0.019626300781965256,0.01804947480559349,0.014563599601387978,0.014627889730036259,0.014793705195188522,0.023841524496674538,0.01307661272585392,0.019887948408722878,0.01599496230483055,0.012993867509067059,0.014109841547906399,0.019627908244729042,0.01685311831533909,0.020989371463656425
210,0.017093058675527573,0.022833257913589478,0.0179292019456625,0.019304292276501656,0.018971938639879227,0.013213619589805603,0.020097501575946808,0.015865154564380646,0.027296770364046097,0.024356534704566002,0.020411672070622444,0.021853895857930183,0.01677166298031807,0.015686554834246635,0.015991220250725746,0.014133816584944725,0.022669566795229912,0.016632573679089546,0.016527468338608742,0.02091142348945141,0.018842283636331558,0.0167723186314106,0.015346076339483261,0.01484488882124424,0.02474299818277359,0.013294430449604988,0.0209812019020319,0.01669880747795105,0.01499501708894968,0.014304528012871742,0.02367793768644333,0.016919370740652084,0.024826083332300186
211,0.018490739166736603,0.0234113447368145,0.020114170387387276,0.020266298204660416,0.0195644311606884,0.012025691568851471,0.019589340314269066,0.01771063357591629,0.030377773568034172,0.02352457493543625,0.020969949662685394,0.02132626250386238,0.015326347202062607,0.01643393561244011,0.018206646665930748,0.014783971011638641,0.021676478907465935,0.01688043773174286,0.018047887831926346,0.02060181088745594,0.02123306505382061,0.017371945083141327,0.01504793856292963,0.016241421923041344,0.024076491594314575,0.012776312418282032,0.02376388944685459,0.018915291875600815,0.015464730560779572,0.01582210510969162,0.025090543553233147,0.016172857955098152,0.025705156847834587
212,0.016643721610307693,0.02333838865160942,0.021037105470895767,0.020428543910384178,0.019512660801410675,0.012762721627950668,0.021750010550022125,0.018466465175151825,0.031493864953517914,0.02547268010675907,0.020918650552630424,0.02400900423526764,0.016280323266983032,0.016543278470635414,0.019072391092777252,0.014872482977807522,0.024035785347223282,0.01673935353755951,0.018602199852466583,0.023307358846068382,0.022227274253964424,0.017388347536325455,0.016888558864593506,0.016762390732765198,0.026849383488297462,0.01420168299227953,0.025024326518177986,0.01979660801589489,0.01546851359307766,0.016396788880228996,0.02540784515440464,0.01776415854692459,0.02518165111541748
213,0.018823586404323578,0.02444355934858322,0.02267010696232319,0.01914002187550068,0.020557228475809097,0.013776041567325592,0.024397950619459152,0.019756104797124863,0.0337027944624424,0.02849053591489792,0.01949211023747921,0.02697298862040043,0.015572374686598778,0.015465828590095043,0.018121350556612015,0.015605652704834938,0.026680665090680122,0.015581941232085228,0.01761494390666485,0.022765394300222397,0.023981308564543724,0.016262371093034744,0.018870338797569275,0.01584096997976303,0.030074026435613632,0.01579686626791954,0.02694311924278736,0.0186880212277174,0.014499875716865063,0.017577985301613808,0.023989129811525345,0.017277544364333153,0.027073079720139503
214,0.019455358386039734,0.024486970156431198,0.022883057594299316,0.020377755165100098,0.020632505416870117,0.013977400958538055,0.025081558153033257,0.0180363692343235,0.03405808284878731,0.0265361275523901,0.02067168429493904,0.02779729664325714,0.016810990869998932,0.014535930939018726,0.017147919163107872,0.014173931442201138,0.02433202974498272,0.01466040126979351,0.018868079409003258,0.025249097496271133,0.02166125178337097,0.01723518595099449,0.019443122670054436,0.016998235136270523,0.030885204672813416,0.016223646700382233,0.027233000844717026,0.017688721418380737,0.015365705825388432,0.01591358333826065,0.025464201346039772,0.016657870262861252,0.025386624038219452
215,0.01987772062420845,0.022253327071666718,0.020885154604911804,0.021003160625696182,0.018850691616535187,0.014154072850942612,0.02516111545264721,0.019176550209522247,0.030863294377923012,0.027733538299798965,0.021403523162007332,0.028347382321953773,0.017555369064211845,0.014063578099012375,0.016758883371949196,0.015022564679384232,0.026271820068359375,0.016066493466496468,0.01750294677913189,0.02666790783405304,0.023047389462590218,0.01782587543129921,0.019798075780272484,0.01592281088232994,0.03131929039955139,0.016525888815522194,0.027526341378688812,0.017234165221452713,0.015873946249485016,0.016920985653996468,0.023771971464157104,0.01855299063026905,0.025278428569436073
216,0.018430359661579132,0.02141876146197319,0.020236462354660034,0.01958976872265339,0.01812729611992836,0.013032907620072365,0.023420123383402824,0.018072515726089478,0.029635515064001083,0.026553913950920105,0.019819051027297974,0.026081344112753868,0.016349753364920616,0.014260854572057724,0.017004650086164474,0.014122026041150093,0.024806570261716843,0.015361055731773376,0.017160331830382347,0.02493516355752945,0.02175990864634514,0.016581568866968155,0.018238037824630737,0.015638960525393486,0.02901599183678627,0.015175111591815948,0.02521643228828907,0.017456771805882454,0.014779533259570599,0.015936993062496185,0.023236064240336418,0.017865166068077087,0.023950675502419472
